X,Y,distancia_sitios_nuevos,presencia_sitio_nuevo,distancia_mincul,altitud,pendiente,dist_river_m,dist_river_norm,p_norm,h_norm,W_river,W_corridor
343075.0,8566375.0,1185.8541225631425,0,6119.334114100978,324.0,18.415493,2469.8991720009594,0.5643133106979665,0.2839452422058188,0.15838662075750115,0.43568668930203347,0.3119755267823162
343075.0,8566625.0,951.9716382329884,0,6340.051261622417,344.0,2.7739387,2553.6812243694953,0.5834555342996232,0.04277087211488685,0.1682242990654205,0.41654446570037684,0.39872849562774215
343075.0,8566875.0,728.8689868556626,0,6562.869037242782,351.0,10.235647,2658.4156318272626,0.6073848770367142,0.1578216378213856,0.17166748647319224,0.3926151229632858,0.3306519612237754
343075.0,8567125.0,530.3300858899106,0,6787.580570424192,395.0,23.916529,2781.7367861445487,0.6355608532036866,0.36876474714130586,0.19331037875061477,0.3644391467963134,0.23004683697957765
343075.0,8567375.0,395.2847075210474,0,7014.003849442913,359.0,14.325221,2921.2917388094024,0.6674458695420126,0.22087805884408748,0.17560255779635997,0.33255413045798743,0.2591002196618437
343075.0,8567625.0,395.2847075210474,0,7241.978320873379,316.0,7.4188256,3074.870940231853,0.7025350960658603,0.11438956491008569,0.15445154943433342,0.2974649039341397,0.263438022997093
343075.0,8567875.0,530.3300858899106,0,7471.361990962558,289.0,2.0682898,3240.481009808356,0.7403730923060894,0.03189059604393021,0.14117068371864233,0.2596269076939106,0.25134725085850934
343075.0,8568125.0,728.8689868556626,0,7702.028953464145,281.0,1.3084424,3416.372791540004,0.7805602173575337,0.020174642849928738,0.1372356123954746,0.21943978264246633,0.21501266340058858
343075.0,8568375.0,951.9716382329884,0,7933.867278950411,285.0,11.440344,3601.0399784813694,0.8227523155979928,0.1763966486261261,0.13920314805705847,0.17724768440200722,0.14598178689675184
343075.0,8568625.0,1185.8541225631425,0,8166.777210136199,330.0,22.472963,3652.499495917761,0.8345096020496039,0.3465066573084632,0.16133792424987695,0.1654903979503961,0.108146873339957
343075.0,8568875.0,1425.2192813739225,0,8400.669616167512,302.0,5.3799167,3597.8429399152287,0.8220218676635475,0.08295198778705676,0.1475651746187899,0.17797813233645254,0.16321449247651595
